"GeneID","BaseMean","log2_FC","StdErr","WaldStats","p_value","adj_pval","chrom","start","end","strand","flag","gene_name"
"ENSG00000178977.3",50.0092041873173,-2.20010569532521,0.386371655028283,-5.6942730314007,1.23898681505308e-08,6.4416587224188e-08,"chr17",8220641,8224043,"-",NA,"LINC00324"
"ENSG00000140326.13",74.9488324581253,-2.00529655229328,0.35230466301443,-5.69193871899205,1.2560493760186e-08,6.52848514396281e-08,"chr15",42723543,42737128,"-",NA,"CDAN1"
"ENSG00000071894.17",82.8226852873707,-1.73465967338531,0.304921938334628,-5.68886477260175,1.27886687948332e-08,6.64324879870013e-08,"chr8",144393228,144409335,"-",NA,"CPSF1"
"ENSG00000160072.20",174.267601233837,1.23322478301201,0.216782789555821,5.68875779086906,1.27966819967255e-08,6.64549513320873e-08,"chr1",1471764,1497848,"+",NA,"ATAD3B"
"ENSG00000155287.11",159.815480078228,1.3997738822622,0.246127948919364,5.68717973073751,1.2915450916361e-08,6.70524058381106e-08,"chr10",99610521,99620609,"-",NA,"SLC25A28"
"ENSG00000078487.17",45.7965156183709,2.05767757531069,0.361880682713386,5.6860663572374,1.29998899582524e-08,6.74713389795211e-08,"chr7",100400825,100428992,"-",NA,"ZCWPW1"
"ENSG00000074201.9",139.873199876604,-1.7058506942563,0.300056925891948,-5.68509021808276,1.30743621186185e-08,6.78383161195026e-08,"chr11",77514935,77637794,"-",NA,"CLNS1A"
"ENSG00000072506.13",143.565305782085,-1.34740900289389,0.237016051365922,-5.68488503259073,1.30900688837449e-08,6.79002565334478e-08,"chrX",53431257,53434370,"-",NA,"HSD17B10"
"ENSG00000186019.11",104.908972088403,-1.91969386327639,0.337687352359777,-5.68482606725266,1.30945860175519e-08,6.7904135609153e-08,"chr19",44103006,44113183,"-",NA,"AC021092.1"
"ENSG00000151292.17",100.72094711964,-1.72042582953135,0.302728666929741,-5.6830621525864,1.32304159765457e-08,6.85887608107831e-08,"chr5",123512098,123617045,"+",NA,"CSNK1G3"
"ENSG00000160588.10",41.0528353971596,-3.94992674368768,0.695318171607387,-5.68074718161978,1.34107585617063e-08,6.95036868495798e-08,"chr11",118226689,118252365,"-",NA,"MPZL3"
"ENSG00000167380.16",79.9881450558334,-1.71567847459151,0.302071292912553,-5.6797137458811,1.34920349652226e-08,6.99048058379309e-08,"chr19",44165072,44178381,"+",NA,"ZNF226"
"ENSG00000211584.14",51.8167013654943,-2.59920346685333,0.457640672310122,-5.67957269561034,1.35031651640677e-08,6.99423578006555e-08,"chr12",47753915,47782751,"+",NA,"SLC48A1"
"ENSG00000115694.15",156.699275204626,-1.50121382216648,0.264333215192551,-5.67924776715229,1.35288390428102e-08,7.00551984352475e-08,"chr2",241492669,241509730,"-",NA,"STK25"
"ENSG00000149639.15",58.935846823332,-2.59059773220026,0.456233582377535,-5.67822675108675,1.3609822563582e-08,7.04542969778534e-08,"chr20",36777446,36863538,"-",NA,"SOGA1"
"ENSG00000269956.2",69.8412466648469,-2.40357679159788,0.423580417491786,-5.6744284965546,1.39152423662743e-08,7.1952666827908e-08,"chr1",46538610,46570255,"+",NA,"MKNK1-AS1"
"ENSG00000120162.10",43.5666802913493,3.71040510842988,0.654294124987433,5.67085194063319,1.42089156535545e-08,7.34501048777002e-08,"chr9",27325208,27529814,"-",NA,"MOB3B"
"ENSG00000074696.13",36.5532340239693,-3.44638347417874,0.607751474358395,-5.67071182808251,1.42205420919167e-08,7.34891181256106e-08,"chr15",65530417,65578349,"+",NA,"HACD3"
"ENSG00000151500.15",23.8415167358708,-5.21489526198856,0.919646464831662,-5.67054347666429,1.42345239945734e-08,7.35402781078976e-08,"chr11",134248278,134253370,"-",NA,"THYN1"
"ENSG00000151503.13",59.7729000312631,-2.27540641486381,0.401358827306449,-5.66925718348901,1.43417947786011e-08,7.40732319198675e-08,"chr11",134150112,134225454,"-",NA,"NCAPD3"
"ENSG00000144647.6",29.9602429269108,-3.96148893053583,0.699297798837454,-5.66495266697764,1.47065126913639e-08,7.58916717659471e-08,"chr3",43079231,43106079,"-",NA,"POMGNT2"
"ENSG00000023516.9",85.3722108523601,-2.25428590336023,0.398095072571043,-5.66268225527443,1.49024957510042e-08,7.68810025642443e-08,"chr13",42272151,42323261,"+",NA,"AKAP11"
"ENSG00000100348.10",109.620235690746,-1.5996575714739,0.282570197816328,-5.66109796374808,1.50407528858136e-08,7.75498463760536e-08,"chr22",36467045,36481640,"-",NA,"TXN2"
"ENSG00000248980.1",131.768704369669,1.29681267026087,0.229142292495421,5.65942086089056,1.5188466835281e-08,7.82890500822851e-08,"chr4",176308267,176320458,"-",NA,"AC019163.1"
"ENSG00000158161.16",441.484126035679,1.46392635971847,0.258695229636324,5.65888424682769,1.52360269702006e-08,7.85117350881477e-08,"chr1",27970343,28088637,"-",NA,"EYA3"
"ENSG00000116133.13",92.9802751784538,-2.79656569987485,0.494220430099704,-5.65853924596089,1.52666807805973e-08,7.86263825815318e-08,"chr1",54849626,54887195,"-",NA,"DHCR24"
"ENSG00000215421.9",290.896990060655,1.12882961956191,0.199491475913975,5.6585356060461,1.52670045112516e-08,7.86263825815318e-08,"chr18",74597869,75065671,"+",NA,"ZNF407"
"ENSG00000180992.7",260.197019007714,1.0256294865406,0.181361282632921,5.65517331842261,1.55689086258695e-08,8.01353968271542e-08,"chr6",44113450,44127452,"-",NA,"MRPL14"
"ENSG00000129636.13",220.269162093775,-1.05081039344192,0.185888765333971,-5.65289888043538,1.57764129203569e-08,8.11802567152897e-08,"chr16",47154386,47464149,"-",NA,"ITFG1"
"ENSG00000176783.15",377.270409634491,-1.23072489222927,0.217796297920044,-5.65080721749035,1.59696114089323e-08,8.21274763151344e-08,"chr5",179550553,179610012,"+",NA,"RUFY1"
"ENSG00000275532.1",17.2130610430623,4.80648075345759,0.850605726602782,5.65065647118801,1.59836236646235e-08,8.21760788579316e-08,"chr17",38703479,38706261,"-",NA,"AC006449.2"
"ENSG00000258727.1",100.64021189587,-1.5214129640624,0.269399069283861,-5.64743214632012,1.62862081891719e-08,8.37078574972703e-08,"chr14",23561096,23568073,"+",NA,"AL135999.1"
"ENSG00000107554.17",178.663862807131,-1.29482131509283,0.229354752726137,-5.64549589534306,1.64705800971362e-08,8.46072142714308e-08,"chr10",99875576,100009947,"-",NA,"DNMBP"
"ENSG00000139343.10",87.9211569511296,1.68319570780011,0.298152855736837,5.64541199392627,1.64786149331809e-08,8.46243580448274e-08,"chr12",95858927,95903828,"+",NA,"SNRPF"
"ENSG00000100711.13",96.9087540388765,-1.79206685954667,0.317635016062642,-5.64190586340532,1.68178048741754e-08,8.63170241619004e-08,"chr14",103715729,103733668,"+",NA,"ZFYVE21"
"ENSG00000143033.18",215.397932915582,-1.09129880354718,0.193489758075335,-5.64008562728309,1.6996562075851e-08,8.71848137233642e-08,"chr1",93079234,93139079,"+",NA,"MTF2"
"ENSG00000188559.15",296.681929799089,1.2082863742899,0.214290705415986,5.63853841418062,1.71499565456172e-08,8.79466174691986e-08,"chr20",20389529,20712644,"-",NA,"RALGAPA2"
"ENSG00000250116.2",45.7545183894096,2.39456807212435,0.424694973171503,5.63832449968123,1.71712700528988e-08,8.8030856574551e-08,"chr2",46568255,46580238,"-",NA,"AC018682.1"
"ENSG00000198382.9",80.3000747155909,-2.29217612724288,0.406569064668969,-5.63785178567186,1.72184604827175e-08,8.82476715778539e-08,"chr11",75815209,76144232,"+",NA,"UVRAG"
"ENSG00000113595.15",101.797533703712,-1.66460165506224,0.295294026983748,-5.637098969001,1.72938733074853e-08,8.86089669039668e-08,"chr5",65589689,65625975,"-",NA,"TRIM23"
"ENSG00000196372.13",34.5945557948767,-3.46900286552968,0.615839432848621,-5.6329664527708,1.77135925507415e-08,9.06821170223382e-08,"chr10",5638866,5666595,"-",NA,"ASB13"
"ENSG00000136379.12",58.6722081653599,2.96149278038422,0.525828108267744,5.6320549126603,1.78074960425228e-08,9.11369435244456e-08,"chr15",80679683,80755621,"+",NA,"ABHD17C"
"ENSG00000164068.16",288.936853819096,1.00383054584011,0.17837344522428,5.62769051513206,1.82638394511598e-08,9.33928662255589e-08,"chr3",49689537,49721529,"+",NA,"RNF123"
"ENSG00000230408.3",123.801744960796,1.80685791405661,0.321091116882053,5.62724354258708,1.83112111060757e-08,9.36085323711559e-08,"chr2",200780494,200812170,"-",NA,"BZW1-AS1"
"ENSG00000173674.11",278.084970109508,1.07415117590353,0.190904747234065,5.62663417995851,1.83759856538661e-08,9.39130160438008e-08,"chrX",20124524,20141838,"-",NA,"EIF1AX"
"ENSG00000256525.8",50.2589740955271,-2.84224045742373,0.505256201722573,-5.62534501849491,1.85137561322445e-08,9.4590277005781e-08,"chr17",64477784,64497054,"-",NA,"POLG2"
"ENSG00000140743.8",50.957863426401,2.02445349219407,0.360123149413292,5.62155889031927,1.89241965367453e-08,9.66598810914282e-08,"chr16",22345935,22437165,"-",NA,"CDR2"
"ENSG00000176024.18",42.2735762325287,-2.41587653786505,0.429768069575082,-5.62134953453769,1.89471479758108e-08,9.67222643197028e-08,"chr19",51927146,51948759,"+",NA,"ZNF613"
"ENSG00000279766.1",23.9597749462633,4.08651539357815,0.726962657344741,5.6213553093694,1.89465145251749e-08,9.67222643197028e-08,"chr8",140572141,140572812,"-",NA,"AC067931.1"
"ENSG00000118412.12",70.8622869037298,-2.20783985057843,0.39280446993967,-5.62070958845637,1.90174722467046e-08,9.70537570890602e-08,"chr6",89829893,89874436,"+",NA,"CASP8AP2"
"ENSG00000179833.4",394.47205838699,1.76736936822322,0.314579739574731,5.61819197451323,1.92966030838452e-08,9.84225097835424e-08,"chr2",64631620,64751005,"-",NA,"SERTAD2"
"ENSG00000188687.17",60.7834926721395,2.19965541068763,0.391834697020699,5.61373310585466,1.98007547894946e-08,1.0093678481402e-07,"chr2",74216241,74343414,"-",NA,"SLC4A5"
"ENSG00000153214.11",92.9584596609502,-1.91728653133557,0.341674857991996,-5.61143580362732,2.00654726418121e-08,1.022572813698e-07,"chr2",112055268,112119318,"+",NA,"TMEM87B"
"ENSG00000116586.12",66.0491916937305,-1.98122004932979,0.353441112978724,-5.60551666622059,2.07634640785483e-08,1.05754539263513e-07,"chr1",156054781,156058506,"+",NA,"LAMTOR2"
"ENSG00000180871.8",22.5634116827043,-6.0681925380103,1.08274094040559,-5.60447315840591,2.08889357261087e-08,1.06363532251512e-07,"chr2",218125288,218137251,"+",NA,"CXCR2"
"ENSG00000163510.14",575.31207230109,1.12563918202752,0.200887138334062,5.60334121617911,2.10258730275914e-08,1.07030546084221e-07,"chr2",179944875,180007297,"-",NA,"CWC22"
"ENSG00000082213.18",116.870664431401,-1.49085674406766,0.266287460792277,-5.59867422833941,2.15997253906448e-08,1.09920636415951e-07,"chr5",31532286,31555053,"+",NA,"C5orf22"
"ENSG00000123609.11",333.096189836919,1.62309220117205,0.28996174054404,5.59760814694629,2.17329282492981e-08,1.10536053758076e-07,"chr2",151270469,151289894,"-",NA,"NMI"
"ENSG00000164086.10",23.0932809561229,-5.16529507035346,0.922862687492265,-5.59703533403148,2.18048280468402e-08,1.10870442355017e-07,"chr3",52048918,52056571,"-",NA,"DUSP7"
"ENSG00000259678.1",190.170101617877,1.33809140380347,0.239139523967576,5.59544228240958,2.20060049682106e-08,1.11861788798621e-07,"chr15",51414096,51498833,"+",NA,"AC066613.2"
"ENSG00000235872.2",24.3886048310543,-5.04732559015562,0.902370412125918,-5.59340767641582,2.22655645997782e-08,1.13149265519042e-07,"chr12",67658990,67670919,"-",NA,"AC078777.1"
"ENSG00000138771.16",12.3655955296585,6.34161475260069,1.13410938886699,5.59171347566054,2.24839633029033e-08,1.14194699436651e-07,"chr4",76435228,76783253,"+",NA,"SHROOM3"
"ENSG00000125740.14",44.1649447224843,4.71992339220141,0.844423387048593,5.58952234695721,2.27695064146882e-08,1.15612361347409e-07,"chr19",45467994,45475179,"+",NA,"FOSB"
"ENSG00000179387.10",82.9371137993445,-1.77728372519876,0.3180283018793,-5.58844516257327,2.29111702403058e-08,1.16266121656087e-07,"chr4",140524167,140553770,"+",NA,"ELMOD2"
"ENSG00000204856.12",23.6917052784024,-5.09061788877084,0.910974757545571,-5.58809983109349,2.29567666679718e-08,1.16464700513521e-07,"chr12",110468414,110490385,"+",NA,"FAM216A"
"ENSG00000186951.16",40.2981958726122,-2.83345477834349,0.507063040539359,-5.58797339149303,2.29734833537378e-08,1.16516695556753e-07,"chr22",46150520,46243756,"+",NA,"PPARA"
"ENSG00000150403.18",358.726104670369,-1.23143461142832,0.220409393133017,-5.58703326534341,2.30981492917199e-08,1.17116003233981e-07,"chr13",113491020,113554590,"+",NA,"TMCO3"
"ENSG00000132967.9",63.1598822835444,-2.14403619478736,0.383942115242349,-5.5842693720485,2.34684717257531e-08,1.18960190810197e-07,"chr3",22381818,22382929,"+",NA,"HMGB1P5"
"ENSG00000135185.12",134.906405105594,-1.31191444966999,0.234939885830188,-5.58404310547007,2.34990421396454e-08,1.19081643922844e-07,"chr7",87196159,87220587,"-",NA,"TMEM243"
"ENSG00000250056.7",90.3848331372144,1.62368446767573,0.290896379722394,5.58165924658545,2.38234782257283e-08,1.20691777344346e-07,"chr5",6582135,6600288,"+",NA,"LINC01018"
"ENSG00000259345.7",17.2877732515776,3.87473029527621,0.69436247923927,5.58027026391359,2.4014514761495e-08,1.21591198265411e-07,"chr15",38865321,39427195,"-",NA,"AC013652.1"
"ENSG00000258451.1",35.4698322453582,-3.82782478384491,0.686003911545328,-5.57988769367531,2.40673929506317e-08,1.21824693454799e-07,"chr14",20693479,20707120,"-",NA,"EGILA"
"ENSG00000106605.11",187.035497560302,-1.15989192031742,0.207890490608758,-5.57934091608014,2.41431638128002e-08,1.22173903395392e-07,"chr7",43758679,43807342,"+",NA,"BLVRA"
"ENSG00000177173.5",57.9919877667065,2.03394245483398,0.364598723237572,5.57857810574027,2.42492587950968e-08,1.2264188579272e-07,"chr1",116532935,116534092,"-",NA,"NAP1L4P1"
"ENSG00000128872.10",34.5666355338107,-3.14806359666472,0.564851045743771,-5.57326328841171,2.50011282654358e-08,1.26409016475393e-07,"chr15",51751596,51816363,"+",NA,"TMOD2"
"ENSG00000175938.7",29.4403726423877,-3.45343254432155,0.619690851967001,-5.57283124861337,2.50632321922305e-08,1.26687465752815e-07,"chr16",30949067,30956461,"+",NA,"ORAI3"
"ENSG00000184371.14",82.2492577778083,4.26329741813395,0.765049642824351,5.57257618263181,2.50999671268263e-08,1.26837561792363e-07,"chr1",109910241,109930992,"+",NA,"CSF1"
"ENSG00000183978.8",100.814308092909,-1.69008270077459,0.303318489315062,-5.57197388326392,2.51869185621986e-08,1.27241261328662e-07,"chr17",42795146,42798704,"-",NA,"COA3"
"ENSG00000104964.15",52.5143450776505,-2.10403443815863,0.377859127094994,-5.56830386587346,2.57230954895623e-08,1.29840729964826e-07,"chr19",3052909,3063107,"-",NA,"TLE5"
"ENSG00000228670.4",15.6588978033592,5.36237337912804,0.963227741093966,5.56708777203389,2.59031936283734e-08,1.30713174570069e-07,"chr2",222452399,222453126,"-",NA,"NANOGP2"
"ENSG00000006118.14",33.7322006183253,2.69229226068372,0.484008374601669,5.56249106825772,2.65950647501296e-08,1.340168088038e-07,"chr11",60924462,60937159,"+",NA,"TMEM132A"
"ENSG00000119772.16",33.0492013174809,-3.910165118525,0.702985839692461,-5.56222458226982,2.66357200282153e-08,1.34184143262947e-07,"chr2",25227854,25342590,"-",NA,"DNMT3A"
"ENSG00000197774.13",176.256579639548,-1.170438025998,0.210484345787242,-5.56068918864439,2.68711380762341e-08,1.35332276333061e-07,"chr16",1772809,1781708,"+",NA,"EME2"
"ENSG00000188676.13",14.3403008573867,5.12304479322121,0.921952618156242,5.5567332771032,2.74870289209387e-08,1.38395423703385e-07,"chr8",39934613,40016391,"+",NA,"IDO2"
"ENSG00000099785.10",127.09742634698,-1.38464748619051,0.249229341641738,-5.55571618120677,2.76475797456811e-08,1.39164892181739e-07,"chr19",8413269,8439017,"+",NA,"MARCHF2"
"ENSG00000136960.12",34.4806209164387,3.72455272829761,0.670444933370442,5.55534473140642,2.77064404541724e-08,1.39383279749209e-07,"chr8",119557085,119673453,"-",NA,"ENPP2"
"ENSG00000065491.8",80.7277044292139,1.47579037204384,0.265702940589278,5.5542869370238,2.78747277089986e-08,1.40190736928423e-07,"chr6",37257771,37332970,"+",NA,"TBC1D22B"
"ENSG00000066739.12",55.5393754203119,-2.46744303592416,0.444294956476138,-5.55361477765655,2.79821781976025e-08,1.40691861632657e-07,"chr14",96279194,96363341,"-",NA,"ATG2B"
"ENSG00000149357.10",215.997711630425,-1.08805296850324,0.195923403100665,-5.55346095098295,2.8006825175735e-08,1.40776494291536e-07,"chr11",72085894,72103297,"-",NA,"LAMTOR1"
"ENSG00000256268.2",13.6229369911583,6.28320778871222,1.13144573180595,5.55325599106138,2.80396977453342e-08,1.40902414193081e-07,"chr12",65589110,65613000,"+",NA,"LINC02454"
"ENSG00000114744.9",149.645036059717,-1.37128094731597,0.247001460862995,-5.55171189079154,2.82885551055284e-08,1.42073688381961e-07,"chr3",149738471,149752495,"-",NA,"COMMD2"
"ENSG00000158805.12",157.011555753449,1.58897224231662,0.286382813129557,5.5484203990893,2.88262072063179e-08,1.44733590530049e-07,"chr16",89720399,89740925,"+",NA,"ZNF276"
"ENSG00000183258.12",192.943186329101,-1.23681741339716,0.222946206412848,-5.547604658977,2.89609805368617e-08,1.45369758810689e-07,"chr5",177511576,177516961,"-",NA,"DDX41"
"ENSG00000169727.12",163.942266793528,-1.77144450132382,0.319396617563402,-5.54622185681782,2.91908394044062e-08,1.46482721969464e-07,"chr17",82050690,82057470,"+",NA,"GPS1"
"ENSG00000110171.20",42.9412984292464,-2.41796220155622,0.436024481516145,-5.54547348614115,2.93159759010095e-08,1.47069703663794e-07,"chr11",6448612,6474459,"-",NA,"TRIM3"
"ENSG00000155158.20",94.8123230398646,3.55077654308766,0.6404039741969,5.54458855059499,2.94646193519838e-08,1.47774253236634e-07,"chr9",15163621,15307360,"-",NA,"TTC39B"
"ENSG00000048028.11",64.2299876936627,-2.32759484893701,0.41988887005721,-5.54335924317279,2.96723212795571e-08,1.48733129619149e-07,"chr11",113797873,113875570,"-",NA,"USP28"
"ENSG00000116918.15",85.8652410643902,-1.6911076966076,0.305116617137846,-5.54249621823642,2.9818984625914e-08,1.49343621917109e-07,"chr1",231528540,231566524,"+",NA,"TSNAX"
"ENSG00000111666.11",131.935543670815,-1.7188649297005,0.310187048070034,-5.54138201577138,3.00093738079987e-08,1.50255383310477e-07,"chr12",101696946,101744140,"+",NA,"CHPT1"
"ENSG00000174705.13",17.2549072092602,4.62886849159496,0.836178094079452,5.53574474668686,3.09908633489079e-08,1.55083445341827e-07,"chr5",172324999,172454525,"-",NA,"SH3PXD2B"
"ENSG00000132024.17",68.6390952871952,-2.15977452055407,0.390184791917282,-5.53526063878966,3.10765873009884e-08,1.55469236386367e-07,"chr19",13906200,13930879,"+",NA,"CC2D1A"
"ENSG00000269893.8",65.1813934171946,1.69344598743244,0.306162954410663,5.53119168415453,3.18062520336048e-08,1.59031260168024e-07,"chr4",118278708,118285316,"+",NA,"SNHG8"
"ENSG00000164758.7",117.92232588246,1.38915366600741,0.251160965163817,5.5309297967594,3.18537799596182e-08,1.59224707539546e-07,"chr8",117520712,117540262,"+",NA,"MED30"
"ENSG00000173621.9",32.1849347929479,-3.27321424264333,0.591833334277868,-5.53063515193374,3.19073351422437e-08,1.59448167153265e-07,"chr11",66856646,66860475,"+",NA,"LRFN4"
"ENSG00000166295.9",196.114741979684,-1.19496012769473,0.21614787211637,-5.52843808266309,3.23094417128091e-08,1.61361437848716e-07,"chr10",72215999,72235860,"+",NA,"ANAPC16"
"ENSG00000140280.14",170.677328991407,-1.6786756831395,0.3036774235384,-5.52782509670901,3.24225043813623e-08,1.61843008154681e-07,"chr15",51723010,51751585,"-",NA,"LYSMD2"
"ENSG00000123091.5",665.778425483208,1.16285545360253,0.210371069692073,5.52763959086503,3.24567957335964e-08,1.61969300593003e-07,"chr1",51236272,51273447,"+",NA,"RNF11"
"ENSG00000258602.1",17.2546091127817,5.1453263018887,0.930850332598267,5.52755488363702,3.24724658351964e-08,1.62002623101928e-07,"chr14",76959637,76965802,"+",NA,"LINC01629"
"ENSG00000174007.8",21.3675714082514,-5.74888183489237,1.04031600434646,-5.52609189022702,3.27442676997317e-08,1.63313394964193e-07,"chr3",196706276,196712250,"-",NA,"CEP19"
"ENSG00000247556.6",259.807628344257,-1.45111869154093,0.262599660671322,-5.52597321653511,3.27664119742001e-08,1.63378608279882e-07,"chr15",41283989,41309737,"+",NA,"OIP5-AS1"
"ENSG00000135605.13",45.597941476425,-2.68572112694349,0.486111140378445,-5.52491169993063,3.29651360553378e-08,1.64278541089049e-07,"chr4",48135782,48269838,"-",NA,"TEC"
